1046,"si leva, e guarda, e vede la campagna","biancheggiar tutta; ond'ei si batte l'anca, ","ritorna in casa, e qua e là si lagna,",11,11,11
1047,come 'l tapin che non sa che si faccia;,"poi riede, e la speranza ringavagna, ",veggendo 'l mondo aver cangiata faccia,11,11,11
1048,"in poco d'ora, e prende suo vincastro",e fuor le pecorelle a pascer caccia. ,Così mi fece sbigottir lo mastro,11,11,11
1049,"quand'io li vidi sì turbar la fronte,",e così tosto al mal giunse lo 'mpiastro; ,"chè, come noi venimmo al guasto ponte,",11,11,11
1050,lo duca a me si volse con quel piglio,dolce ch'io vidi prima a piè del monte. ,"Le braccia aperse, dopo alcun consiglio",11,11,11
1051,eletto seco riguardando prima,"ben la ruina, e diedemi di piglio. ","E come quei ch'adopera ed estima,",11,11,11
1052,"che sempre par che 'nnanzi si proveggia,","così, levando me sù ver' la cima ","d'un ronchione, avvisava un'altra scheggia",11,11,11
1053,"dicendo: ""Sovra quella poi t'aggrappa;","ma tenta pria s'è tal ch'ella ti reggia"". ","Non era via da vestito di cappa,",11,11,11
1054,"chè noi a pena, ei lieve e io sospinto,",potavam sù montar di chiappa in chiappa. ,E se non fosse che da quel precinto,11,11,11
1055,"più che da l'altro era la costa corta,","non so di lui, ma io sarei ben vinto. ",Ma perchè Malebolge inver' la porta,11,11,11
1056,"del bassissimo pozzo tutta pende,",lo sito di ciascuna valle porta ,che l'una costa surge e l'altra scende;,11,11,11
1057,noi pur venimmo al fine in su la punta,onde l'ultima pietra si scoscende. ,La lena m'era del polmon sì munta,11,11,11
1058,"quand'io fui sù, ch'i' non potea più oltre,",anzi m'assisi ne la prima giunta. ,"""Omai convien che tu così ti spoltre"",",11,11,11
1059,"disse 'l maestro; ""chè, seggendo in piuma,","in fama non si vien, nè sotto coltre; ","sanza la qual chi sua vita consuma,",11,11,11
1060,"cotal vestigio in terra di sè lascia,",qual fummo in aere e in acqua la schiuma. ,E però leva sù; vinci l'ambascia,11,11,11
1061,"con l'animo che vince ogne battaglia,",se col suo grave corpo non s'accascia. ,Più lunga scala convien che si saglia;,11,11,11
1062,non basta da costoro esser partito.,"Se tu mi 'ntendi, or fa sì che ti vaglia"". ","Leva' mi allor, mostrandomi fornito",11,11,11
1063,"meglio di lena ch'i' non mi sentia,","e dissi: ""Va, ch'i' son forte e ardito"". ","Su per lo scoglio prendemmo la via,",11,11,11
1064,"ch'era ronchioso, stretto e malagevole,",ed erto più assai che quel di pria. ,Parlando andava per non parer fievole;,11,11,11
1065,"onde una voce uscì de l'altro fosso,",a parole formar disconvenevole. ,"Non so che disse, ancor che sovra 'l dosso",11,11,11
1066,fossi de l'arco già che varca quivi;,ma chi parlava ad ire parea mosso. ,"Io era vòlto in giù, ma li occhi vivi",11,11,11
1067,non poteano ire al fondo per lo scuro;,"per ch'io: ""Maestro, fa che tu arrivi ",da l'altro cinghio e dismontiam lo muro;,11,11,11
1068,"chè, com'i' odo quinci e non intendo,","così giù veggio e neente affiguro"". ","""Altra risposta"", disse, ""non ti rendo",11,11,11
1069,se non lo far; chè la dimanda onesta,"si de' seguir con l'opera tacendo"". ",Noi discendemmo il ponte da la testa,11,11,11
1070,"dove s'aggiugne con l'ottava ripa,",e poi mi fu la bolgia manifesta: ,e vidivi entro terribile stipa,11,11,11
1071,"di serpenti, e di sì diversa mena",che la memoria il sangue ancor mi scipa. ,Più non si vanti Libia con sua rena;,11,11,11
1072,"chè se chelidri, iaculi e faree","produce, e cencri con anfisibena, ",nè tante pestilenzie nè sì ree,11,11,11
1073,mostrò già mai con tutta l'Etiopia,nè con ciò che di sopra al Mar Rosso èe. ,Tra questa cruda e tristissima copia,11,11,11
1074,"corrèan genti nude e spaventate,",sanza sperar pertugio o elitropia: ,con serpi le man dietro avean legate;,11,11,11
1075,quelle ficcavan per le ren la coda,"e 'l capo, ed eran dinanzi aggroppate. ","Ed ecco a un ch'era da nostra proda,",11,11,11
1076,s'avventò un serpente che 'l trafisse,là dove 'l collo a le spalle s'annoda. ,"Nè O sì tosto mai nè I si scrisse,",11,11,11
1077,"com'el s'accese e arse, e cener tutto",convenne che cascando divenisse; ,"e poi che fu a terra sì distrutto,",11,11,11
1078,la polver si raccolse per sè stessa,e 'n quel medesmo ritornò di butto. ,Così per li gran savi si confessa,11,11,11
1079,"che la fenice more e poi rinasce,",quando al cinquecentesimo anno appressa; ,"erba nè biado in sua vita non pasce,",11,11,11
1080,"ma sol d'incenso lagrime e d'amomo,",e nardo e mirra son l'ultime fasce. ,"E qual è quel che cade, e non sa como,",11,11,11
1081,"per forza di demon ch'a terra il tira,","o d'altra oppilazion che lega l'omo, ","quando si leva, che 'ntorno si mira",11,11,11
1082,tutto smarrito de la grande angoscia,"ch'elli ha sofferta, e guardando sospira: ",tal era 'l peccator levato poscia.,11,11,11
1083,"Oh potenza di Dio, quant'è severa,",che cotai colpi per vendetta croscia! ,Lo duca il domandò poi chi ello era;,11,11,11
1084,"per ch'ei rispuose: ""Io piovvi di Toscana,","poco tempo è, in questa gola fiera. ","Vita bestial mi piacque e non umana,",11,11,11
1085,sì come a mul ch'i' fui; son Vanni Fucci,"bestia, e Pistoia mi fu degna tana"". ","E io al duca: ""Dilli che non mucci,",11,11,11
1086,e domanda che colpa qua giù 'l pinse;,"ch'io 'l vidi omo di sangue e di crucci"". ","E 'l peccator, che 'ntese, non s'infinse,",11,11,11
1087,"ma drizzò verso me l'animo e 'l volto,",e di trista vergogna si dipinse; ,"poi disse: ""Più mi duol che tu m' hai colto",11,11,11
1088,"ne la miseria dove tu mi vedi,",che quando fui de l'altra vita tolto. ,Io non posso negar quel che tu chiedi;,11,11,11
1089,in giù son messo tanto perch'io fui,"ladro a la sagrestia d'i belli arredi, ",e falsamente già fu apposto altrui.,11,11,11
1090,"Ma perchè di tal vista tu non godi,","se mai sarai di fuor da' luoghi bui, ","apri li orecchi al mio annunzio, e odi.",11,11,11
1091,Pistoia in pria d'i Neri si dimagra;,poi Fiorenza rinova gente e modi. ,Tragge Marte vapor di Val di Magra,11,11,11
1092,ch'è di torbidi nuvoli involuto;,e con tempesta impetuosa e agra ,sovra Campo Picen fia combattuto;,11,11,11
1093,"ond'ei repente spezzerà la nebbia,",sì ch'ogne Bianco ne sarà feruto. ,"E detto l' ho perchè doler ti debbia!"".",11,11,11
1094,Al fine de le sue parole il ladro,"le mani alzò con amendue le fiche,","gridando: ""Togli, Dio, ch'a te le squadro!"".",11,11,11
1095,"Da indi in qua mi fuor le serpi amiche,","perch'una li s'avvolse allora al collo,",come dicesse 'Non vo' che più diche'; ,11,11,11
1096,"e un'altra a le braccia, e rilegollo,","ribadendo sè stessa sì dinanzi,",che non potea con esse dare un crollo. ,11,11,11
1097,"Ahi Pistoia, Pistoia, chè non stanzi","d'incenerarti sì che più non duri,",poi che 'n mal fare il seme tuo avanzi? ,11,11,11
1098,Per tutt'i cerchi de lo 'nferno scuri,"non vidi spirto in Dio tanto superbo,",non quel che cadde a Tebe giù da' muri. ,11,11,11
1099,El si fuggì che non parlò più verbo;,e io vidi un centauro pien di rabbia,"venir chiamando: ""Ov'è, ov'è l'acerbo?"". ",11,11,11
1100,"Maremma non cred'io che tante n'abbia,",quante bisce elli avea su per la groppa,infin ove comincia nostra labbia. ,11,11,11
1101,"Sovra le spalle, dietro da la coppa,",con l'ali aperte li giacea un draco;,e quello affuoca qualunque s'intoppa. ,11,11,11
1102,"Lo mio maestro disse: ""Questi è Caco,","che, sotto 'l sasso di monte Aventino,",di sangue fece spesse volte laco. ,11,11,11
1103,"Non va co' suoi fratei per un cammino,",per lo furto che frodolente fece,del grande armento ch'elli ebbe a vicino; ,11,11,11
1104,onde cessar le sue opere biece,"sotto la mazza d'Ercule, che forse","gliene diè cento, e non sentì le diece"". ",11,11,11
1105,"Mentre che sì parlava, ed el trascorse,","e tre spiriti venner sotto noi,","de' quai nè io nè 'l duca mio s'accorse, ",11,11,11
1106,"se non quando gridar: ""Chi siete voi?"";","per che nostra novella si ristette,",e intendemmo pur ad essi poi. ,11,11,11
1107,"Io non li conoscea; ma ei seguette,","come suol seguitar per alcun caso,","che l'un nomar un altro convenette, ",11,11,11
1108,"dicendo: ""Cianfa dove fia rimaso?"";","per ch'io, acciò che 'l duca stesse attento,",mi puosi 'l dito su dal mento al naso. ,11,11,11
1109,"Se tu se' or, lettore, a creder lento","ciò ch'io dirò, non sarà maraviglia,","chè io che 'l vidi, a pena il mi consento. ",11,11,11
1110,"Com'io tenea levate in lor le ciglia,",e un serpente con sei piè si lancia,"dinanzi a l'uno, e tutto a lui s'appiglia. ",11,11,11
1111,Co' piè di mezzo li avvinse la pancia,e con li anterior le braccia prese;,poi li addentò e l'una e l'altra guancia; ,11,11,11
1112,"li diretani a le cosce distese,",e miseli la coda tra 'mbedue,e dietro per le ren sù la ritese. ,11,11,11
1113,Ellera abbarbicata mai non fue,"ad alber sì, come l'orribil fiera",per l'altrui membra avviticchiò le sue. ,11,11,11
1114,"Poi s'appiccar, come di calda cera","fossero stati, e mischiar lor colore,",nè l'un nè l'altro già parea quel ch'era: ,11,11,11
1115,"come procede innanzi da l'ardore,","per lo papiro suso, un color bruno",che non è nero ancora e 'l bianco more. ,11,11,11
1116,"Li altri due 'l riguardavano, e ciascuno","gridava: ""Omè, Agnel, come ti muti!","Vedi che già non se' nè due nè uno"". ",11,11,11
1117,"Già eran li due capi un divenuti,",quando n'apparver due figure miste,"in una faccia, ov'eran due perduti. ",11,11,11
1118,Fersi le braccia due di quattro liste;,le cosce con le gambe e 'l ventre e 'l casso,divenner membra che non fuor mai viste. ,11,11,11
1119,Ogne primaio aspetto ivi era casso:,due e nessun l'imagine perversa,parea; e tal sen gio con lento passo. ,11,11,11
1120,Come 'l ramarro sotto la gran fersa,"dei dì canicular, cangiando sepe,","folgore par se la via attraversa, ",11,11,11
1121,"sì pareva, venendo verso l'epe","de li altri due, un serpentello acceso,",livido e nero come gran di pepe; ,11,11,11
1122,e quella parte onde prima è preso,"nostro alimento, a l'un di lor trafisse;",poi cadde giuso innanzi lui disteso. ,11,11,11
1123,"Lo trafitto 'l mirò, ma nulla disse;","anzi, co' piè fermati, sbadigliava",pur come sonno o febbre l'assalisse. ,11,11,11
1124,Elli 'l serpente e quei lui riguardava;,l'un per la piaga e l'altro per la bocca,"fummavan forte, e 'l fummo si scontrava. ",11,11,11
1125,Taccia Lucano omai là dov'e' tocca,"del misero Sabello e di Nasidio,",e attenda a udir quel ch'or si scocca. ,11,11,11
1126,"Taccia di Cadmo e d'Aretusa Ovidio,",chè se quello in serpente e quella in fonte,"converte poetando, io non lo 'nvidio; ",11,11,11
1127,chè due nature mai a fronte a fronte,non trasmutò sì ch'amendue le forme,a cambiar lor matera fosser pronte. ,11,11,11
1128,"Insieme si rispuosero a tai norme,","che 'l serpente la coda in forca fesse,",e 'l feruto ristrinse insieme l'orme. ,11,11,11
1129,Le gambe con le cosce seco stesse,"s'appiccar sì, che 'n poco la giuntura",non facea segno alcun che si paresse. ,11,11,11
1130,Togliea la coda fessa la figura,"che si perdeva là, e la sua pelle","si facea molle, e quella di là dura. ",11,11,11
1131,"Io vidi intrar le braccia per l'ascelle,","e i due piè de la fiera, ch'eran corti,",tanto allungar quanto accorciavan quelle. ,11,11,11
1132,"Poscia li piè di rietro, insieme attorti,","diventaron lo membro che l'uom cela,",e 'l misero del suo n'avea due porti. ,11,11,11
1133,Mentre che 'l fummo l'uno e l'altro vela,"di color novo, e genera 'l pel suso","per l'una parte e da l'altra il dipela, ",11,11,11
1134,"l'un si levò e l'altro cadde giuso,","non torcendo però le lucerne empie,",sotto le quai ciascun cambiava muso. ,11,11,11
1135,"Quel ch'era dritto, il trasse ver' le tempie,",e di troppa matera ch'in là venne,uscir li orecchi de le gote scempie; ,11,11,11
1136,ciò che non corse in dietro e si ritenne,"di quel soverchio, fè naso a la faccia",e le labbra ingrossò quanto convenne. ,11,11,11
1137,"Quel che giacèa, il muso innanzi caccia,",e li orecchi ritira per la testa,come face le corna la lumaccia; ,11,11,11
1138,"e la lingua, ch'avèa unita e presta","prima a parlar, si fende, e la forcuta",ne l'altro si richiude; e 'l fummo resta. ,11,11,11
1139,"L'anima ch'era fiera divenuta,","suffolando si fugge per la valle,",e l'altro dietro a lui parlando sputa. ,11,11,11
1140,"Poscia li volse le novelle spalle,","e disse a l'altro: ""I' vo' che Buoso corra,","com' ho fatt'io, carpon per questo calle"". ",11,11,11
1141,Così vid'io la settima zavorra,mutare e trasmutare; e qui mi scusi,la novità se fior la penna abborra. ,11,11,11
1142,E avvegna che li occhi miei confusi,"fossero alquanto e l'animo smagato,","non poter quei fuggirsi tanto chiusi, ",11,11,11
1143,ch'i' non scorgessi ben Puccio Sciancato;,"ed era quel che sol, di tre compagni","che venner prima, non era mutato; ",11,11,11
1144,"l'altr'era quel che tu, Gaville, piagni.","Godi, Fiorenza, poi che se' sì grande","che per mare e per terra batti l'ali,",11,11,11
1145,e per lo 'nferno tuo nome si spande!,Tra li ladron trovai cinque cotali,"tuoi cittadini onde mi ven vergogna,",11,11,11
1146,e tu in grande orranza non ne sali. ,"Ma se presso al mattin del ver si sogna,","tu sentirai, di qua da picciol tempo,",11,11,11
1147,"di quel che Prato, non ch'altri, t'agogna. ","E se già fosse, non saria per tempo.","Così foss'ei, da che pur esser dee!",11,11,11
1148,"chè più mi graverà, com' più m'attempo. ","Noi ci partimmo, e su per le scalee","che n'avea fatto iborni a scender pria,",11,11,11
1149,rimontò 'l duca mio e trasse mee; ,"e proseguendo la solinga via,",tra le schegge e tra ' rocchi de lo scoglio,11,11,11
1150,lo piè sanza la man non si spedia. ,"Allor mi dolsi, e ora mi ridoglio","quando drizzo la mente a ciò ch'io vidi,",11,11,11
1151,"e più lo 'ngegno affreno ch'i' non soglio, ",perchè non corra che virtù nol guidi;,"sì che, se stella bona o miglior cosa",11,11,11
1152,"m' ha dato 'l ben, ch'io stessi nol m'invidi. ","Quante 'l villan ch'al poggio si riposa,",nel tempo che colui che 'l mondo schiara,11,11,11
1153,"la faccia sua a noi tien meno ascosa, ","come la mosca cede a la zanzara,","vede lucciole giù per la vallea,",11,11,11
1154,forse colà dov'e' vendemmia e ara: ,di tante fiamme tutta risplendea,"l'ottava bolgia, sì com'io m'accorsi",11,11,11
1155,tosto che fui là 've 'l fondo parea. ,E qual colui che si vengiò con li orsi,"vide 'l carro d'Elia al dipartire,",11,11,11
1156,"quando i cavalli al cielo erti levorsi, ","che nol potea sì con li occhi seguire,","ch'el vedesse altro che la fiamma sola,",11,11,11
1157,"sì come nuvoletta, in sù salire: ",tal si move ciascuna per la gola,"del fosso, chè nessuna mostra 'l furto,",11,11,11
1158,e ogne fiamma un peccatore invola. ,"Io stava sovra 'l ponte a veder surto,","sì che s'io non avessi un ronchion preso,",11,11,11
1159,caduto sarei giù sanz'esser urto. ,"E 'l duca, che mi vide tanto atteso,","disse: ""Dentro dai fuochi son li spirti;",11,11,11
1160,"catun si fascia di quel ch'elli è inceso"". ","""Maestro mio"", rispuos'io, ""per udirti",son io più certo; ma già m'era avviso,11,11,11
1161,"che così fosse, e già voleva dirti: ",chi è 'n quel foco che vien sì diviso,"di sopra, che par surger de la pira",11,11,11
1162,"dov'Eteòcle col fratel fu miso?"". ","Rispuose a me: ""Là dentro si martira","Ulisse e Diomede, e così insieme",11,11,11
1163,a la vendetta vanno come a l'ira; ,e dentro da la lor fiamma si geme,l'agguato del caval che fè la porta,11,11,11
1164,onde uscì de' Romani il gentil seme. ,"Piangevisi entro l'arte per che, morta,","Deidamìa ancor si duol d'Achille,",11,11,11
1165,"e del Palladio pena vi si porta"". ","""S'ei posson dentro da quelle faville","parlar"", diss'io, ""maestro, assai ten priego",11,11,11
1166,"e ripriego, che 'l priego vaglia mille, ",che non mi facci de l'attender niego,fin che la fiamma cornuta qua vegna;,11,11,11
1167,"vedi che del disio ver' lei mi piego!"". ","Ed elli a me: ""La tua preghiera è degna","di molta loda, e io però l'accetto;",11,11,11
1168,ma fa che la tua lingua si sostegna. ,"Lascia parlare a me, ch'i' ho concetto","ciò che tu vuoi; ch'ei sarebbero schivi,",11,11,11
1169,"perch'e' fuor greci, forse del tuo detto"". ",Poi che la fiamma fu venuta quivi,"dove parve al mio duca tempo e loco,",11,11,11
1170,in questa forma lui parlare audivi: ,"""O voi che siete due dentro ad un foco,","s'io meritai di voi mentre ch'io vissi,",11,11,11
1171,s'io meritai di voi assai o poco ,"quando nel mondo li alti versi scrissi,",non vi movete; ma l'un di voi dica,11,11,11
1172,"dove, per lui, perduto a morir gissi"". ",Lo maggior corno de la fiamma antica,"cominciò a crollarsi mormorando,",11,11,11
1173,pur come quella cui vento affatica; ,"indi la cima qua e là menando,","come fosse la lingua che parlasse,",11,11,11
1174,"gittò voce di fuori e disse: ""Quando ","mi diparti' da Circe, che sottrasse","me più d'un anno là presso a Gaeta,",11,11,11
